country,country_id,admin1,admin1_id,admin2,admin2_id,admin3,admin3_id
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Tha Thong Mai,Q15813219
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Tha Thong,Q15813220
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Kadae,Q15813221
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Thung Kong,Q15813222
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Krut,Q15813223
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Chang Sai,Q15813224
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Pa Ron,Q15813226
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Chang Khwa,Q15813227
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Tha U-thae,Q15813229
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Thung Rang,Q15813230
Thailand,Q869,Surat Thani,Q240463,Kanchanadit,Q474849,Khlong Sa,Q15813232
Thailand,Q869,Sakon Nakhon,Q382125,Akat Amnuai,Q475058,Akat,Q15178698
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Amphawa,Q13015130
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Mueang Mai,Q16028873
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Suan Luang,Q16029449
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Yisan,Q16029464
Sri Lanka,Q854,Eastern Province,Q1046126,Ampara District,Q474395,Thirukkovil Divisional Secretariat,Q7785292
Sri Lanka,Q854,Eastern Province,Q1046126,Ampara District,Q474395,Uhana Divisional Secretariat,Q7877975
Sri Lanka,Q854,Eastern Province,Q1046126,Ampara District,Q474395,Sammanthurai Divisional Secretariat,Q19737704
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Bang Len,Q15895205
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Ban Mai,Q15895214
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Bang Yai,Q15895216
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Sao Thong Hin,Q15895218
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Bang Mae Nang,Q15895222
Thailand,Q869,Nonthaburi,Q242932,Bang Yai,Q475263,Bang Muang,Q15895225
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Mae Ramphueng,Q15981251
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Thong Mongkhon,Q15981252
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Chai Kasem,Q15981253
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Thong Chai,Q15981254
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Rong Thong,Q15981255
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan,Q475257,Phong Prasat,Q15981256
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan Noi,Q475262,Chaiyarat,Q15981240
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan Noi,Q475262,Chang Raek,Q15981241
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan Noi,Q475262,Sai Thong,Q15981242
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan Noi,Q475262,Bang Saphan,Q15981243
Thailand,Q869,Prachuap Khiri Khan,Q244628,Bang Saphan Noi,Q475262,Pak Phraek,Q15981244
Thailand,Q869,Nan,Q244698,Bo Kluea,Q475276,Bo Kluea Nuea,Q13015085
Thailand,Q869,Nan,Q244698,Bo Kluea,Q475276,Bo Kluea Tai,Q13015086
Thailand,Q869,Nan,Q244698,Bo Kluea,Q475276,Phu Fa,Q13015104
Thailand,Q869,Nan,Q244698,Bo Kluea,Q475276,Dong Phaya,Q15275016
Thailand,Q869,Samut Prakan,Q271529,Bang Sao Thong,Q475256,Bang Sao Thong,Q15979279
Thailand,Q869,Samut Prakan,Q271529,Bang Sao Thong,Q475256,Sisa Chorakhe Noi,Q15979281
Thailand,Q869,Samut Prakan,Q271529,Bang Sao Thong,Q475256,Sisa Chorakhe Yai,Q15979283
Thailand,Q869,Buri Ram,Q327510,Ban Dan,Q475092,Ban Dan,Q17116021
Thailand,Q869,Buri Ram,Q327510,Ban Dan,Q475092,Prasat,Q17116032
Thailand,Q869,Buri Ram,Q327510,Ban Dan,Q475092,Wang Nuea,Q17116040
Thailand,Q869,Buri Ram,Q327510,Ban Dan,Q475092,Non Khwang,Q17116047
Thailand,Q869,Buri Ram,Q327510,Ban Kruat,Q475117,Sai Taku,Q16658654
Thailand,Q869,Buri Ram,Q327510,Ban Kruat,Q475117,Prasat,Q16658655
Thailand,Q869,Buri Ram,Q327510,Ban Kruat,Q475117,Nong Mai Ngam,Q16658657
Thailand,Q869,Buri Ram,Q327510,Ban Kruat,Q475117,Non Charoen,Q16658658
Thailand,Q869,Buri Ram,Q327510,Ban Kruat,Q475117,Ban Kruat,Q16658659
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Pa Manao,Q19858155
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Ban Fang,Q19858156
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Khok Ngam,Q19858157
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Si Suttho,Q16976376
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Ban Dung,Q16976378
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Dong Yen,Q16976379
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Phon Sung,Q16976380
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Om Ko,Q16976381
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Ban Chan,Q16976383
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Ban Chai,Q16976384
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Na Mai,Q16976385
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Thon Na Lap,Q16976387
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Wang Thong,Q16976388
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Ban Tat,Q16976389
Thailand,Q869,Udon Thani,Q380752,Ban Dung,Q475096,Na Kham,Q16976391
Thailand,Q869,Sukhothai,Q380764,Ban Dan Lan Hoi,Q475093,Wang Luek,Q16910718
Thailand,Q869,Sukhothai,Q380764,Ban Dan Lan Hoi,Q475093,Taling Chan,Q16910720
Thailand,Q869,Sukhothai,Q380764,Ban Dan Lan Hoi,Q475093,Wang Nam Khao,Q16910721
Thailand,Q869,Sukhothai,Q380764,Ban Dan Lan Hoi,Q475093,Wang Takhro,Q16910722
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Bannang Sata,Q17309938
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Bacho,Q17309939
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Tano Pute,Q17309940
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Tham Thalu,Q17309941
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Taling Chan,Q17309942
Thailand,Q869,Yala,Q242977,Bannang Sata,Q475267,Khuean Bang Lang,Q17309950
Thailand,Q869,Yala,Q242977,Betong,Q475274,Betong,Q17309988
Thailand,Q869,Yala,Q242977,Betong,Q475274,Yarom,Q17309989
Thailand,Q869,Yala,Q242977,Betong,Q475274,Tano Maero,Q17309991
Thailand,Q869,Yala,Q242977,Betong,Q475274,Aiyoeweng,Q17309992
Thailand,Q869,Yala,Q242977,Betong,Q475274,Than Nam Thip,Q17309993
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Krachaeng,Q16726029
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Ban Klueng,Q16726031
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Chang Noi,Q16726032
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Homok,Q16726033
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Phai Phra,Q16726034
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Kok Kaeo Burapha,Q16726035
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Mai Tra,Q16726036
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Ban Ma,Q16726037
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Ban Ko,Q16726039
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Ratchakhram,Q16726040
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Chang Yai,Q16726041
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Pho Taeng,Q16726042
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Chiang Rak Noi,Q16726043
Thailand,Q869,Phra Nakhon Si Ayutthaya,Q476222,Bang Sai,Q475250,Khok Chang,Q16726044
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Khlong Kio,Q18338391
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Map Phai,Q18338392
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Nong Samsak,Q18338393
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Nong Bon Daeng,Q18338394
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Nong Chak,Q18338395
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Nong Irun,Q18338396
Thailand,Q869,Chon Buri,Q207068,Ban Bueng,Q475087,Nong Phai Kaeo,Q18338397
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Khok Phet Phatthana,Q17249949
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Ban Khwao,Q17251407
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Talat Raeng,Q17251410
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Lum Lamchi,Q17251413
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Chi Bon,Q17251415
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Phu Laen Kha,Q17251418
Thailand,Q869,Chaiyaphum,Q275377,Ban Khwao,Q475114,Non Daeng,Q17251421
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Nong Bua,Q19858151
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Pa Wai Nang,Q19858152
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Non Khong,Q19858153
Thailand,Q869,Khon Kaen,Q327533,Ban Fang,Q475099,Ban Lao,Q19858154
Thailand,Q869,Khon Kaen,Q327533,Ban Haet,Q475101,Ban Haet,Q19265014
Thailand,Q869,Khon Kaen,Q327533,Ban Haet,Q475101,Khok Samran,Q19265016
Thailand,Q869,Khon Kaen,Q327533,Ban Haet,Q475101,Non Sombun,Q19265019
Thailand,Q869,Khon Kaen,Q327533,Ban Haet,Q475101,Nong Saeng,Q19265022
Thailand,Q869,Ratchaburi,Q335492,Ban Kha,Q475107,Ban Kha,Q18292421
Thailand,Q869,Ratchaburi,Q335492,Ban Kha,Q475107,Ban Bueng,Q18292425
Thailand,Q869,Ratchaburi,Q335492,Ban Kha,Q475107,Nong Phan Chan,Q18292429
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Ban Tan,Q16219402
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Ban Chuan,Q17249936
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Ban Phet,Q17249939
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Hua Thale,Q17249941
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Ban Dan,Q16832843
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Fak Huai,Q16832850
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Khlong Thap Chan,Q16832855
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Nong Sang,Q16832859
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Phan Suek,Q16832862
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Ban Mai Nong Sai,Q16832867
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Thap Phrik,Q16832873
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Pa Rai,Q16832878
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Tha Kham,Q16832882
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Khlong Nam Sai,Q16832887
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Han Sai,Q16832895
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Mueang Phai,Q16832900
Thailand,Q869,Sa Kaeo,Q381889,Aranyaprathet,Q475073,Aranyaprathet,Q16832906
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Wat Pradu,Q16029476
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Bang Khae,Q16029487
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Khwae Om,Q16913321
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Plai Phongphang,Q16913325
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Phraek Nam Daeng,Q16913327
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Bang Nang Li,Q16913329
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Bang Chang,Q16913331
Thailand,Q869,Samut Songkhram,Q459742,Amphawa,Q475066,Tha Kha,Q16913334
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Ao Luek Tai,Q17306528
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Laem Sak,Q17306529
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Na Nuea,Q17306530
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Khlong Hin,Q17306531
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Ao Luek Noi,Q17306532
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Ao Luek Nuea,Q17306533
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Khao Yai,Q17306534
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Khlong Ya,Q17306535
Thailand,Q869,Krabi,Q236769,Ao Luek,Q475070,Ban Klang,Q17306536
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Bacho,Q19427170
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Lubo Sawo,Q19427173
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Kayo Mati,Q19427176
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Paluka Samo,Q19427178
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Bare Nuea,Q19427180
Thailand,Q869,Narathiwat,Q271442,Bacho,Q475079,Bare Tai,Q19427181
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Khok Roeng Rom,Q17249944
Thailand,Q869,Chaiyaphum,Q275377,Bamnet Narong,Q475082,Ko Manao,Q17249947
Thailand,Q869,Sakon Nakhon,Q382125,Akat Amnuai,Q475058,Phon Phaeng,Q17254361
Thailand,Q869,Sakon Nakhon,Q382125,Akat Amnuai,Q475058,Wa Yai,Q17254363
